category,user,title,content,imgSrc,viewCount,likeCount,createAt,postReplyLists
okky,오늘도커밋,"농구 기록 관련 프로젝트를 하나 해보고 싶은데,,","안녕하세요! 평소 kbl을 좋아해서 선수 기록, 비교 등 관련 개인 프로젝트를 해보려고 하는 프론트엔드 취준생입니다.
제공되는 api가 없다면 선수 기록 같은 데이터들은 크롤링을 해서 활용해야 할까요?",0,226,0,4,"[{""user"": ""\ub354\ubbf8"", ""content"": ""\uac1c\uc778 \ud504\ub85c\uc81d\ud2b8\ub77c\uace0 \ud574\ub3c4 \ud06c\ub864\ub9c1\uc740 \ub2f5\uc774 \uc544\ub2d9\ub2c8\ub2e4."", ""createAt"": ""4""}, {""user"": ""\uc0b6\uc740\uac1c\ubc1c"", ""content"": ""\ub370\uc774\ud130 \ucde8\uae09\uc740 \ud56d\uc0c1 \uc911\uc694\ud558\uae34 \ud558\uc8e0\n\uacf5\uac1c \ube44\uacf5\uac1c \ud655\uc778 \uc798 \ud574\ubcf4\uc2dc\uace0 \ud65c\uc6a9\ud574 \ubcf4\uc2dc\uae38 \ubc14\ub78d\ub2c8\ub2e4.\n\uc5b4\ub5a4 \ub370\uc774\ud130 \uc785\uc218\ucc98\uac00 \uc88b\uc744\uae4c\uc694"", ""createAt"": ""4""}]"
okky,JayKe,안녕하세요 국비 학원으로 시작해보려고 합니다,"시험준비하다 34까지 무경력으로 인생 송두리째 날려먹고 나름 서울 상위권대학 학위 학점 다 무쓸모가 된 잉여인간입니다
어머니가 그쪽으로 더 도전해보길 원하셨지만 합격가능성을 떠나 책만보면 불안증 우울 및 자살생각까지 들어 포기했습니다

무경력자가 이제와 아무 배운것없이 사회진출하긴 사실상 불가능하여 나이 무관하게 먹고 살만한 재주를 찾아보다가 여기까지 왔습니다
공돌이 시절 교양필수로 배웠던 c언어 학점이 좋았고 명령어?같은것들을 입력하고 실행돌리면서 즐겁게 배웠던 기억이 아직 남아있어 늦은 나이에 맨땅에 박아보려고 합니다

관련 커뮤니티들을 검색해보니 국비 출신에 나이많은 노베이스는 취업이 거의 불가능하다고 하던데 최저임금 받으며 수련하는 업무조차도 얻기 어려울까요
가능성이 있다면 죽기살기로 시험공부하듯 절치부심 배우고 버텨볼까 합니다",0,817,1,5,"[{""user"": ""o_mal"", ""content"": ""\uc800\ub3c4 30\uc0b4\uc815\ub3c4\uc5d0 \uc2dc\uc791\ud588\ub294\ub370 \ub2a6\uc9c0 \uc54a\uc558\uc2b5\ub2c8\ub2e4. \uc790\uc2e0\uc744 \uc880\ub354 \ubbff\uace0, \uc790\uc2e0\uac10\uc788\uac8c \ud5e4\uccd0\ub098\uac00\uc138\uc694!"", ""createAt"": ""5""}, {""user"": ""\ud504\ub9ac\ud558\uace0\uc2f6\ub2e4"", ""content"": ""leon808 \ucabc\ub85c\ub85c \uc640\uc11c \ub313\uae00\ub85c \ub610 \ud6c8\uc218\ub450\uaca0\ub124 \u314b\u314b"", ""createAt"": ""5""}, {""user"": ""\ub354\ubbf8"", ""content"": ""\uc74c... \uc774\uc81c 35\ub418\uc2e4\ud150\ub370 \uac00\ub2a5\uc131\uc774 \uc5c6\uc5b4\ubcf4\uc785\ub2c8\ub2e4"", ""createAt"": ""5""}, {""user"": ""\uc0ac\uc9c4"", ""content"": ""\uc11c\uc6b8 \uc0c1\uc704\uad8c\ub300\ud559 \ub098\uc62c\uc815\ub3c4\uba74\n\uacf5\ubd80 \ub9ce\uc774 \ud558\uc2e0\uac83 \uac19\uc740\ub370 ...\n\uc804\uae30, \uc18c\ubc29\ucabd\ub3c4 \uc88b\uc544 \ubcf4\uc774\ub124\uc694\n\n\uc804 \uba38\ub9ac\uac00 \ub098\ube60\uc11c \uc544\uc9c1\ub3c4 it 20\ub144\ucc28 \ud558\uace0 \uc788\ub124\uc694\n\uad6d\ube44\ud559\uc6d0\uc740 \uc2e4\uc5c5\uc790 \uc591\uc131\ud558\ub294 \ud559\uc6d0\uc774 \ub77c\uace0 \uc0dd\uac01\ud558\uace0 \uc788\uc2b5\ub2c8\ub2e4."", ""createAt"": ""5""}, {""user"": ""fork"", ""content"": ""\uc544\ubb34\uac83\ub3c4 \uc548\ud558\ub294 \uac83\ubcf4\ub2e8 100\ubc30 \ub0ab\uc8e0\n\uadfc\ub370 \uc9c4\uc9dc \uc5f4\uc2ec\ud788 \ud558\uc154\uc57c \ud569\ub2c8\ub2e4... \uc9c4\uc9dc\ub85c..."", ""createAt"": ""5""}, {""user"": ""leon808"", ""content"": ""\ucd5c\uadfc \uc800\ud76c \ud68c\uc0ac\uc5d0 30 \uc911\ubc18 \uc2e0\uc785\ubd84 \uacc4\uc2ed\ub2c8\ub2e4\n\uadf8\ub798\ub3c4 \uc774 \ubd84\uc740 \ub2e4\ub978 \ube44\uac1c\ubc1c \uc0ac\ud68c \uacbd\ub825 \uc788\uc73c\uc2dc\uace0 \uac1c\uc778 \uc571 \uac1c\ubc1c \uacbd\ud5d8 \uc788\uc73c\uc154\uc11c \uc0c1\uc0ac\ub2d8\uaed8\uc11c \uc7a0\uc7ac\uc131 \ubcf4\uc2dc\uace0 \ucc44\uc6a9\ud558\uc2e0\uac70 \uac19\uc544\uc694\n\uc544\uc608 \ubd88\uac00\ub2a5\uc740 \uc544\ub2c8\ub77c\uace0 \ubd05\ub2c8\ub2e4 \uc624\ud788\ub824 \ub2e4\ub978 \uc9c1\uc885\uc5d0 \ube44\ud558\uba74 \uc2e4\ub0a0 \uac19\uc740 \ud76c\ub9dd\uc774\ub77c\ub3c4 \uc788\ub2e4\uace0 \uc0dd\uac01\ud574\uc694\n\ub2e4\ub9cc \uc815\ub9d0 \uc5b4\ub824\uc6b4\uac74 \ub9de\uc2b5\ub2c8\ub2e4"", ""createAt"": ""5""}, {""user"": ""alan777"", ""content"": ""\uc694\uc998 it\ucabd \uac1c\ubc1c\ub3c4 \uc0c1\ub2f9\ud788 \ubd88\uacbd\uae30\uc785\ub2c8\ub2e4\n34\uc0b4 \ube44\uc804\uacf5 \uc2e0\uc785 \ucde8\uc5c5 \uc27d\uc9c0\uc54a\uc544\ubcf4\uc774\ub124\uc694"", ""createAt"": ""5""}, {""user"": ""m.koo.kr"", ""content"": ""\uc2e0\uc785\uc774\uc2dc\uba74? \ub9cc 35\uc138\uac00 \ub9c8\uc9c0\ub178\uc120\uc785\ub2c8\ub2e4\n\uc804\uc790/\uc81c\uc5b4/\ud1b5\uc2e0 \uac19\uc740 \ubd84\uc57c\uc5d0 \uc11d\uc0ac\ud559\uc704\uac00 \uc788\uc73c\uc2dc\uba74? \uc870\uae08 \ub354 \uc5f0\uc7a5 \ub420 \uac70\uad6c\uc694\n\ubc15\uc0ac\ud559\uc704\uac00 \uc788\uc73c\uba74? \uc560\ucd08\uc5d0 \uadf8 \ubd84\uc57c\ub85c \uc77c\uc744 \uc2dc\uc791\ud558\ub2c8\uae4c! \uc774\ub7f0 \uace0\ubbfc\uc740 \uc548\ud558\uaca0\ub124\uc694.."", ""createAt"": ""5""}, {""user"": ""duke2"", ""content"": ""\ube44\uc2b7\ud55c \uc0c1\ud669\uc5d0\uc11c \uc2dc\uc791\ud588\ub358 \uc0ac\ub78c\uc73c\ub85c\n\ub098\uc774\ubcf4\ub2e8 \uc624\ud788\ub824 \uc2dc\uae30\uac00 \ub354 \ubb38\uc81c\uc785\ub2c8\ub2e4.\n\uc2dc\uc7a5 \ud480\ub9b4\ub54c\uae4c\uc9c0 \ucde8\uc900\ud560\uc218 \uc788\uc73c\uba74 \ubd88\uac00\ub2a5\uc740 \uc544\ub2d9\ub2c8\ub2e4."", ""createAt"": ""4""}, {""user"": ""JayKe \u00b7 \uc791\uc131\uc790"", ""content"": ""\ud558\uc9c0 \uc54a\uae30\ub85c \ud558\uc600\uc2b5\ub2c8\ub2e4\n\ud76c\ub9dd\uc744 \uc8fc\uc2dc\ub294 \ub2f5\ubcc0, \ud604\uc2e4\uc801\uc778 \ub2f5\ubcc0 \ubaa8\ub450 \uc81c \uc2a4\uc2a4\ub85c \uc790\uad34\uac10\uc744 \uacac\ub38c\ub0b4\uace0 \ub2e4\uc2dc \uc758\uc9c0\ub97c \ucc3e\ub294 \ub370 \ub3c4\uc6c0\uc774 \ub418\uc5c8\uc2b5\ub2c8\ub2e4\n\ubaa8\ub450 \uac10\uc0ac\ub4dc\ub9bd\ub2c8\ub2e4!"", ""createAt"": ""4""}, {""user"": ""\uac1c\ubc1c\uc790\uac00\uc544\ub2cc\uc870\ub9bd\uc790"", ""content"": ""\uadf8\ub0e5 \ud329\ud2b8\ub294 \ub0b4\ub144 35\uc0b4\uc778\ub370 \uc774\uc81c \uc2dc\uc791\ud558\uaca0\ub2e4\ub294\uac78 \ubb34\uc791\uc815\uac00\ub2a5\ud558\ub2e4 \uc598\uae30\ud558\ub294 \uc0ac\ub78c\ub4e4\uc740\n\ubcf8\uc778\uc77c \uc544\ub2c8\ub2c8\uae4c \ub9c9\ub9d0\ud558\ub294 \uc0ac\ub78c\ub4e4\uc774\ub77c\uace0 \ubc16\uc5d4 \uc0dd\uac01\uc774 \uc548\ub4ed\ub2c8\ub2e4.\n\n\ucf54\ub85c\ub098 \uac1c\ubc1c\uc790 \ubc84\ube14\uc2dc\uae30\uc600\uc73c\uba74 \ubaa8\ub97c\uae4c \uc9c0\uae08\uc740 \uac1c\ubc1c\uc790 \uacf5\uae09\uc774 \ub298\uc5b4\ub098\uace0 \uc218\uc694\uac00 \uc904\uc5b4\ub4e4\uace0\uc788\uae30\uc5d0\n\ubb34\ud131\ub300\uace0 \uc2dc\uc791\ud558\uc138\uc694\ub77c\uace0 \uc598\uae30\ud558\uae30\uc5d4 \uc778\uc0dd\uc774 \uac78\ub824\uc788\ub294\uac70\ub2c8\uae4c\uc694.\n\n\uc77c\ub2e8\uc740 \ubcf8\uc778\uc758 \uc804\uacf5\uc0b4\ub824\uc11c \uc77c\ub2e8 \ub4e4\uc5b4\uac08 \uc218 \uc788\ub294 \uacf3\uc73c\ub85c \ucde8\uc9c1\ubd80\ud130 \uba3c\uc800 \ud55c\ub4a4\uc5d0 \ubcf8\uc778 \uc2a4\ud399\uc5c5\uc744 \uc704\ud574\n\ucde8\ubbf8\ub85c \ucf54\ub529\uc744 \ubc30\uc6b4\ub2e4\uc74c \ubcf8\uc778 \uc804\uacf5\uacfc \uc5f0\uad00\ub41c \ubd84\uc57c\uc758 \uac1c\ubc1c\uc790\uc2dc\uc7a5\uc73c\ub85c \uc804\ud658\ud558\ub294\uac74 40\ub118\uc5b4\uc11c\ub3c4 \uac00\ub2a5\ud558\ub2e4\uace0\n\ubd05\ub2c8\ub2e4."", ""createAt"": ""4""}, {""user"": ""DaSA"", ""content"": ""\uc194\uc9c1\ud788 \ub9d0\uc500\ub4dc\ub9ac\uba74 \uadf8 \ub098\uc774\uba74 \uc2e0\uc785\uc73c\ub85c \uc2dc\uc791\ud558\uae30\uc5d0\ub294 \ubb58 \ud574\ub3c4 \ub2a6\uc5c8\uc2b5\ub2c8\ub2e4.\n\uadf8\ub7ec\ub2c8\uae4c \ub2a6\uc5c8\ub2e4\ub294 \ub9d0\uc5d0 \uc2e0\uacbd\uc4f0\uc9c0\ub9c8\uc2dc\uace0 \ucd5c\uc120\uc744 \ub2e4\ud558\uc2dc\uba74 \ub429\ub2c8\ub2e4.."", ""createAt"": ""4""}, {""user"": ""\uac1c\uc774\ub4dd\uc778\uac1c\ubc1c"", ""content"": ""\uc8c4\uc1a1\ud558\uc9c0\ub9cc \ubd88\uac00\ub2a5\ud569\ub2c8\ub2e4.\n\ud76c\ub9dd\uc744 \uaebe\ub294\uac8c \uc544\ub2c8\ub77c \uc9c4\uc9dc \ubd88\uac00\ub2a5\ud569\ub2c8\ub2e4.\n\uc544\ubb34\ub9ac \ud53c\ub098\ub294 \ub178\ub825\uc744 \ud558\uc2dc\ub354\ub77c\ub3c4 \uc2dc\uae30 \ubc0f \uacbd\uc81c\uc0c1\ud669\uc774 \ub108\ubb34 \uc88b\uc9c0 \ubabb\ud569\ub2c8\ub2e4."", ""createAt"": ""4""}, {""user"": ""nordwest"", ""content"": ""\uc751\uc6d0\ud569\ub2c8\ub2e4.\n\uac1c\ubc1c\uc790 \uc911\uc5d0 \uc6d0\uc559 \uc5b4\uc120 \ud0c0\uc2dc\ub2e4 \uac1c\ubc1c \ud558\uc2dc\ub294 \ubd84\ub3c4 \ubd24\uace0\n\uac1c\ubc1c 1\ub3c4 \ubaa8\ub974\uc9c0\ub9cc \uc721\uad70 \ub300\ub839 \uc804\uc5ed PM \ud558\uc2dc\ub294 \ubd84\ub3c4 \ubd24\uace0\n\ud55c\ucabd \ub208\uc774 \uc2e4\uba85 \ub2e4\ub978 \ub208 \uac70\uc758 \uc548\ubcf4\uc774\uc9c0\ub9cc \uac1c\ubc1c \ud558\uc2dc\ub294 \ubd84\ub3c4 \uc788\uc2b5\ub2c8\ub2e4.\n\ub098\uc774\uac00 \ub9ce\uc740 \ub9cc\ud07c \ube60\ub978 \uc131\ucde8\ub97c \ubcf4\uc778\ub2e4\uba74 \uc5b4\ub9b0 \ubd84\ub4e4 \ubcf4\ub2e4 \ube68\ub9ac \uc784\uae08 \uc778\uc0c1\ub3c4 \uac00\ub2a5 \ud569\ub2c8\ub2e4."", ""createAt"": ""4""}]"
okky,momomong,ios 개발자는 요즘 어떤가요? 웹 보다 취업하기 힘든가요?,"최근에 ios개발에 관심이 생겨서 좀 공부해봤는데 이제 2학년 마치고 3학년 올라가는 방학이라 진로를 확실히 결정해야 할것 같은데 ios개발자는 혹시 어떤지 알수 있을까요?
그냥 남들 처럼 웹 프론트 혹은 백으로 준비하는게 맞을지 아니면 어느쪽으로 마음을 결정하는게 맞을지 잘 모르겠습니다..
어차피 웹쪽도 힘들면 관심가는 쪽으로 하는게 맞을지..",0,557,0,5,"[{""user"": ""\uc7a0\uc790\ub294\uc0ac\uc790"", ""content"": ""\ub300\uae30\uc5c5 \uc544\ub2c8\uba74 iOS\uac1c\ubc1c\uc790\ub9cc \ub530\ub85c \ubf51\uc544\uc11c \ub124\uc774\ud2f0\ube0c\uc571 \ub9cc\ub4e4\uc9c0 \uc54a\uaca0\uc9c0\uc694??\nreact-native \uacf5\ubd80\ud558\uc138\uc694\niOS, android \ub2e4 \ub9cc\ub4e4\uc218 \uc788\uc2b5\ub2c8\ub2e4."", ""createAt"": ""5""}, {""user"": ""\ud770\uafc8\ub458"", ""content"": ""\ub135\ub135"", ""createAt"": ""5""}, {""user"": ""tmxmfhd_"", ""content"": ""iOS \uc2e0\uc785\ubd80\ud130 \uc8fc\ub2c8\uc5b4\uae4c\uc9c0 \uacf5\uace0\uac00 \uba87\uac1c\uc5c6\uc5b4\uc11c \uc785\ubb38\uc774\ub77c\uba74 \ube44\ucd94\ud569\ub2c8\ub2e4..\n\ucc44\uc6a9\uc0ac\uc774\ud2b8\uc5d0\uc11c \ud55c\ubc88 \ucc3e\uc544\ubcf4\uc138\uc694"", ""createAt"": ""5""}, {""user"": ""safasdfsdfsdf"", ""content"": ""\uc55e\uc73c\ub85c \uc571\uc2dc\uc7a5 \ud30c\uc774\ub294 \ub354\ub354\uc6b1 \uc904\uc5b4\ub4e4\uac81\ub2c8\ub2e4"", ""createAt"": ""4""}]"
okky,Cfkde,서합률 0% 어떤 걸 준비하면 좋을까요..,"국립대 4년제 공대(컴공x)고 정처기,adsp,컴활 2급, 토스 im2 있습니다
경력은 2년 4개월 있습니다 개발자로 취직했는데 유지보수 업무만 해서 신입으로 지원하고 있어요
2022년에는 이력서 5개 넣으면 2개는 붙었던거같은데 지금은 10개 넣어도 0개네요 코딩테스트 같이 준비하고있는데 예선부터 탈락합니다 ㅎ..
어떤 걸 하면 좋을까요
토익스피킹 점수 ih까지 올리기
계속 자소서 수정하면서 코딩테스트, 면접준비하기
프로젝트 하기",0,1200,1,6,"[{""user"": ""leon808"", ""content"": ""\ud37c\ube14\ub9ac\uc154\uac00 \ud504\ub860\ud2b8, \ubc31\uc5d4\ub4dc\ub85c \uc804\uc9c1\ud558\ub294 \uac83\ub3c4 \uc544\ub2cc\ub370 \uadf8\ub0e5 \uacbd\ub825\uc9c1\uc73c\ub85c \uc9c0\uc6d0\ud558\uba74 \uc548 \ub418\ub098\uc694?\n\uc790\uae30 \uc790\uc2e0\uc744 \ub0ae\ucd94\uc5b4 \uc9c0\uc6d0\ud558\uba74 \ubf51\ub294 \uc0ac\ub78c \uc785\uc7a5\uc5d0\uc11c\ub294 \uc774 \uc0ac\ub78c\uc740 \uc65c \ud558\ud5a5 \uc9c0\uc6d0\uc744 \ud558\uc9c0? \uc790\uc2e0\uc774 \uc5c6\ub098? \uadf8\ub7f0\ub370 \uacbd\ub825\uc774 \uc788\uc5b4\uc11c \ub3c8\uc740 \uc870\uae08\ub9cc \uc9c0\ub098\ub3c4 3\ub144\ucc28\ub85c \uccd0\uc918\uc57c\uaca0\ub294\ub370?\n\uc774\ub798\uc11c \uc0dd\uac01 \ub9ce\uc544\uc9c8\uac70 \uac19\ub2e4\uace0 \ucd94\uce21\ud574\ubd05\ub2c8\ub2e4"", ""createAt"": ""6""}, {""user"": ""\uc6b0\ud5f9\ud5f9"", ""content"": ""\uc720\uc9c0\ubcf4\uc218\ud558\uc168\ub358 \uacbd\ud5d8\uc774\ub791 \ub530\ub85c \ud3ec\ud2b8\ud3f4\ub9ac\uc624 \uc900\ube44\ud558\uc2dc\uba74 \uacbd\ub825\uc774 \uc788\uc73c\uc154\uc11c \ucda9\ubd84\ud788 \ub418\uc2e4 \uac70 \uac19\uc740\ub370..."", ""createAt"": ""6""}, {""user"": ""\uce90\ud2f0"", ""content"": ""\ub9dd\ud558\uc600\uc5b4\uc694. \uc720\uc9c0 \uc5c5\ubb34\ub9cc \ud558\uc600\ub2e4\uba74 \uc9c0\uc6d0\ubd84\uc57c\uac00 \ubc31\uc5d4\ub4dc\uc774\ub098\uc694. \ubc31\uc5d4\ub4dc\ub3c4 \uae30\uc220 \uc2a4\ud0dd\uc774 \uc5b4\ub290 \uc815\ub3c4 \ud2b9\uc815 \uc9c4\uc601\uc5d0 \ud3b8\ud5a5\ub418\uc5b4\uc788\uca4c. \ub9ac\uc5d1\ud2b8 \ub0b4\ubd80 \uc758\uc874\uad00\uacc4 \uc77c\uc218\ub3c4 \uc788\uace0\uc694. \uc544\ubb34\ud2bc \uae30\uc220\uc2a4\ud0dd\uc774 \ud3b8\ud5a5\ub41c \uc9c0\uc6d0\uc11c\ub97c \uc5ec\ub7ec \uc7a5 \uc900\ube44\ud558\uace0 \ub9de\ucda4 \uc9c0\uc6d0\uc11c\ub85c 1\uc7a5\uc744 \ubcf4\ub0b4\uc8fc\uc5b4\uc57c \uc131\uacfc\uac00 \uc88b\ub2e4\uace0 \uc804\ub9dd\ud569\ub2c8\ub2e4."", ""createAt"": ""6""}, {""user"": ""\uac31\uac31\uac31"", ""content"": ""\uc2e4\ub825\uc313\uae30."", ""createAt"": ""6""}, {""user"": ""MSSQL \ud29c\ub108"", ""content"": ""\uc720\uc9c0\ubcf4\uc218\ub3c4 \uac1c\ubc1c\uc785\ub2c8\ub2e4~\uacbd\ub825\uc73c\ub85c \uc9c0\uc6d0\ud558\uc138\uc694~\uc800\uc5f0\ucc28 \uacbd\ub825\uc9c1\ub4e4 \ub9ce\uc774 \ubf51\uc2b5\ub2c8\ub2e4~\uc9c0\uae08\ubd80\ud130\ub77c\ub3c4 \uac1c\ubc1c\uacf5\ubd80 \uc5f4\uc2ec\ud788 \ud558\uc2dc\uad6c\uc694"", ""createAt"": ""6""}, {""user"": ""\ub098\ub97c\uc528"", ""content"": ""10\uac1c \ub123\uc5b4\uc11c 0\uac1c\uba74... \uacbd\ub825\uc5d0\uc11c \uc0ac\uc6a9\ud558\uc2e0 \ud658\uacbd\uc744 \uc801\uc5b4\uc8fc\uc2dc\uba74 \uc870\uc5b8 \ub4dc\ub9ac\uae30 \uc26c\uc6b8 \uac83 \uac19\ub124\uc694."", ""createAt"": ""6""}, {""user"": ""xml\uac1c\ubc1c\uc790"", ""content"": ""\uc791\uc131\uc790\ub2d8 \uc2a4\ud399\uc5d0\ub294 \ud070 \ubb38\uc81c\uac00 \uc5c6\uc2b5\ub2c8\ub2e4.\n\uacbd\uae30\uac00 \uc54a\uc88b\uc544\uc11c \uadf8\ub807\uc2b5\ub2c8\ub2e4.. \uadf8\ub9ac\uace0 \uc560\ucd08\uc5d0 12\uc6d4\uc5d0\ub294 \uc548 \ubf51\uc2b5\ub2c8\ub2e4.\n\ubcf4\ud1b5 \uc124 \ub05d\ub098\uace0, 2\uc6d4\ucbe4\ubd80\ud130 \ub9ce\uc774 \ubf51\uc2b5\ub2c8\ub2e4.\n\uacbd\ub825\uc790\ub4e4\ub3c4 12\uc6d4 \ub9d0\uc5d0 \ud504\ub85c\uc81d\ud2b8 \ub05d\ub098\uace0 \ub098\uc624\uba74 \uc124\uae4c\uc9c0 \uc190\uac00\ub77d \ube68\uace0 \uc788\uc5b4\uc694...\n\uc2e0\uc785\uc740 \ub354 \ubf51\ud788\uae30 \ud798\ub4e4\uc8e0 \u3160"", ""createAt"": ""6""}, {""user"": ""defult"", ""content"": ""\uacbd\ub825\uc774 \uc788\ub294\uc0ac\ub78c\uc774 \uc2e0\uc785\uc9c0\uc6d0\ud558\uba74 \ucef7\ud558\ub294 \ud68c\uc0ac\ub4e4\ub3c4 \uc788\uc2b5\ub2c8\ub2e4.\n\n\uc774\ub7f0\uc2dd\uc73c\ub85c \ub9d0\uc774\uc8e0.\n\uc911\uace0\uc2e0\uc785\uc740 \uc790\uc2e0\uc758 \uc9c0\uc6d0 \uc790\uaca9\ub9c8\uc800 \ubc15\ud0c8\ub2f9\ud574\uc11c \uc790\uaca9\uc0c1\uc2e4\ub85c \ub5a8\uc5b4\uc9c8 \uac01\uc624\ub97c \ud558\uc154\uc57c\ud569\ub2c8\ub2e4.\n\ub124\uc774\ubc84 \uc2e0\uc785\ucc44\uc6a9 : \uae30\uc220\uc9c1\uad70\nQ. \ucd1d \uacbd\ub825\uc774 \ubaa8\uc9d1 \uc9c1\ubb34\uc640 \uc9c1\uc811\uc801\uc73c\ub85c \uc5f0\uad00\ub418\uc9c0 \uc54a\ub294 \uacbd\ub825\uc744 \ud3ec\ud568\ud558\uc5ec 1\ub144 \uc774\uc0c1\uc785\ub2c8\ub2e4.\n\ud574\ub2f9 \uacbd\ub825\uc744 \uc778\uc815\ubc1b\uae38 \uc6d0\ud558\uc9c0 \uc54a\uc544\ub3c4 \uc9c0\uc6d0\ud560 \uc218 \uc5c6\ub098\uc694?\nA. \uc544\uc27d\uc9c0\ub9cc \ubaa8\uc9d1 \uc885\ub8cc\uc77c \uae30\uc900(6/28) \ucd1d \uacbd\ub825\uc774 1\ub144 \uc774\uc0c1\uc778 \ubd84\uc740 \uc9c0\uc6d0 \ub300\uc0c1\uc5d0 \ud3ec\ud568\ub418\uc9c0 \uc54a\uc2b5\ub2c8\ub2e4.\n\ubcf4\uc720\ud558\uace0 \uacc4\uc2e0 \uacbd\ub825\uacfc \uc5f0\uad00 \uc788\ub294 \uacbd\ub825\uc9c1 \uacf5\uace0\ub85c \uc9c0\uc6d0\ud574\uc8fc\uc2dc\uae30 \ubc14\ub78d\ub2c8\ub2e4."", ""createAt"": ""6""}, {""user"": ""Bugfix"", ""content"": ""\uacbd\ub825\uc9c1\uc740 \uacbd\ub825\uc9c1\ub4e4\ub07c\ub9ac \uacbd\uc7c1\uc744 \ud558\ub294\ub370\n\uc2e0\uc785\uc740 \ud559\uc6d0\uc774\uc218\uc0dd\ubd80\ud130 \ud559\uad50 \uc878\uc5c5\uc0dd\ub4e4 \ub2e4\ub4e4\uacfc \uacbd\uc7c1\ud574\uc57c \ud569\ub2c8\ub2e4.\nSM \uacbd\ub825\ub3c4 \ub3c4\uba54\uc778 \uc9c0\uc2dd\uc774 \uc313\uc5ec \uacbd\ub825\uc774 \ub9de\uae30 \ub54c\ubb38\uc5d0 \uc704\ucd95\ub418\uc2e4 \ud544\uc694\uac00 \uc5c6\uc2b5\ub2c8\ub2e4.\n\uadf8\ub9ac\uace0 \uc2e0\uc785\uc778\ub370 \uacbd\ub825\uc774 \uc9c0\uc6d0\ud558\uba74 \uc2e4\ub825\uc774 \uc5c6\ub098 \ud558\uac70\ub098 \uc774\uc2dc\uae30 \uc9c0\ub098\uba74 \ub3c4\ub9dd\uac00\uc9c0 \uc54a\uc744\uae4c \ud558\ub294 \uc0dd\uac01\ub3c4 \ud569\ub2c8\ub2e4."", ""createAt"": ""6""}]"
okky,설록차,일본 도쿄에서 개발자로 일하시는 분들께 질문드립니다,"도쿄 신주쿠 소재의 SUHO에 대해서 소문이나 후기를 알고 계신 분 계실까요
취업 후기 사이트를 봐도 정보가 아무것도 없어서 어떤 회사인지 경험자의 후기를 들을 수 있으면 좋겠습니다",0,640,0,6,"[{""user"": ""chytonpide"", ""content"": ""https://biz-maps.com/item/gm1y34qxZo\n\ub300\ud45c\uac00 \ud55c\uad6d\ubd84\uc774\uc2dc\ub124\uc694?"", ""createAt"": ""6""}, {""user"": ""\ub098\ub97c\uc528"", ""content"": ""\ucde8\uc5c5\uc774 \ub9ce\uc774 \uae09\ud558\uc2dc\uba74 \uc77c\ub2e8 \uac00\uc11c \ubc30\uc6b0\ub294 \uac78 \ucd94\ucc9c \ub4dc\ub9bd\ub2c8\ub2e4. \ud558\uc9c0\ub9cc, \uace0\uc0dd\uc740 \uc5c4\uccad\ud558\uac8c \ub418\uc2e4\uac70\uc5d0\uc694."", ""createAt"": ""6""}]"
